,score,protected_class,label
85102,0.37,0,1
85103,0.31,0,1
85104,0.34,0,1
85105,0.535,0,1
85106,0.235,0,1
85107,0.58,0,1
85108,0.315,0,0
85109,0.335,0,1
85110,0.505,0,1
85111,0.975,0,1
85112,0.27,0,1
85113,0.935,0,1
85114,0.15,0,0
85115,0.2,0,0
85116,0.57,0,1
85117,0.735,0,1
85118,0.19,0,0
85119,0.445,0,1
85120,0.57,0,1
85121,0.03,0,0
85122,0.83,0,1
85123,0.285,0,0
85124,0.34,0,1
85125,0.19,0,1
85126,0.24,0,1
85127,0.05,0,0
85128,0.76,0,1
85129,0.115,0,0
85130,0.415,0,0
85131,0.42,0,1
85132,0.155,0,0
85133,0.2,0,0
85134,0.385,0,1
85135,0.04,0,0
85136,0.475,0,1
85137,0.27,0,1
85138,0.405,0,1
85139,0.27,0,1
85140,0.35,0,1
85141,0.08,0,0
85142,0.94,0,1
85143,0.345,0,0
85144,0.105,0,0
85145,0.235,0,0
85146,0.875,0,1
85147,0.02,0,0
85148,0.14,0,0
85149,0.62,0,1
85150,0.855,0,1
85151,0.805,0,1
85152,0.215,0,0
85153,0.98,0,1
85154,0.085,0,0
85155,0.2,0,0
85156,0.485,0,1
85157,0.69,0,1
85158,0.225,1,0
85159,0.1,0,0
85160,0.205,0,0
85161,0.865,0,1
85162,0.14,0,1
85163,0.55,0,1
85164,0.96,0,1
85165,0.395,0,1
85166,0.07,0,1
85167,0.08,0,0
85168,0.075,0,0
85169,0.47,0,1
85170,0.04,0,0
85171,0.13,0,1
85172,0.935,0,1
85173,0.14,0,1
85174,0.215,0,1
85175,0.15,0,0
85176,0.46,0,1
85177,0.36,0,1
85178,0.2,0,1
85179,0.23,0,1
85180,0.265,0,1
85181,0.39,0,1
85182,0.425,0,1
85183,0.145,0,0
85184,0.385,0,1
85185,0.255,0,1
85186,0.035,0,0
85187,0.615,0,1
85188,0.46,0,0
85189,0.95,0,1
85190,0.87,0,1
85191,0.675,0,1
85192,0.645,0,0
85193,0.38,0,1
85194,0.945,0,1
85195,0.15,0,0
85196,0.78,0,1
85197,0.295,0,1
85198,0.78,0,1
85199,0.425,0,1
85200,0.55,0,1
85201,0.035,0,0
85202,0.72,0,1
85203,0.35,0,0
85204,0.055,0,0
85205,0.17,0,0
85206,0.43,0,1
85207,0.41,0,1
85208,0.405,0,1
85209,0.875,0,0
85210,0.98,0,1
85211,0.355,0,1
85212,0.23,0,1
85213,0.315,0,1
85214,0.55,0,1
85215,0.065,0,0
85216,0.975,0,1
85217,0.465,0,1
85218,0.01,0,0
85219,0.85,0,1
85220,0.34,0,1
85221,0.525,0,1
85222,0.675,0,1
85223,0.64,0,1
85224,0.73,0,1
85225,0.465,0,1
85226,0.44,0,1
85227,0.495,0,1
85228,0.985,0,1
85229,0.26,0,1
85230,0.59,0,1
85231,0.36,0,1
85232,0.985,0,1
85233,0.01,0,0
85234,0.08,0,0
85235,0.59,0,1
85236,0.605,0,0
85237,0.895,1,1
85238,0.305,0,1
85239,0.755,0,1
85240,0.295,1,1
85241,0.33,0,1
85242,0.41,0,1
85243,0.98,0,1
85244,0.51,0,1
85245,0.92,0,1
85246,0.945,0,1
85247,0.825,0,1
85248,0.18,0,1
85249,0.565,0,1
85250,0.47,0,1
85251,0.675,0,1
85252,0.72,0,0
85253,0.64,0,1
85254,0.38,0,1
85255,0.82,0,1
85256,0.895,0,1
85257,0.255,0,0
85258,0.92,0,1
85259,0.77,0,1
85260,0.675,0,1
85261,0.155,0,0
85262,0.625,0,1
85263,0.36,0,1
85264,0.11,0,0
85265,0.745,0,1
85266,0.595,0,1
85267,0.27,0,0
85268,0.975,0,1
85269,0.745,0,1
85270,0.275,0,0
85271,0.77,0,1
85272,0.64,0,1
85273,0.75,0,1
85274,0.905,0,1
85275,0.295,0,1
85276,0.735,0,1
85277,0.505,0,1
85278,0.305,0,1
85279,0.095,0,0
85280,0.825,0,1
85281,0.6,0,1
85282,0.24,0,0
85283,0.73,0,1
85284,0.12,0,0
85285,0.29,0,0
85286,0.46,0,1
85287,0.455,0,1
85288,0.075,0,0
85289,0.1,0,0
85290,0.39,0,0
85291,0.825,0,1
85292,0.5,0,1
85293,0.785,0,1
85294,0.275,0,0
85295,0.38,0,1
85296,0.195,0,0
85297,0.19,0,0
85298,0.275,0,0
85299,0.29,0,0
85300,0.895,0,1
85301,0.85,0,1
85302,0.12,0,0
85303,0.845,1,1
85304,0.18,0,0
85305,0.83,0,1
85306,0.335,0,0
85307,0.43,0,1
85308,0.69,0,1
85309,0.465,0,0
85310,0.56,0,1
85311,0.08,0,0
85312,0.985,0,1
85313,0.935,0,1
85314,0.13,0,0
85315,0.985,1,1
85316,0.54,0,1
85317,0.475,0,1
85318,0.335,0,0
85319,0.31,0,1
85320,0.66,0,1
85321,0.585,0,1
85322,0.615,0,1
85323,0.36,0,1
85324,0.12,0,1
85325,0.855,0,1
85326,0.83,0,1
85327,0.6,0,1
85328,0.73,0,1
85329,0.895,0,1
85330,0.96,0,1
85331,0.365,0,1
85332,0.42,0,1
85333,0.675,1,1
85334,0.31,0,1
85335,0.065,0,0
85336,0.225,0,1
85337,0.915,0,0
85338,0.97,0,1
85339,0.945,0,1
85340,0.91,0,1
85341,0.64,0,0
85342,0.79,0,1
85343,0.905,0,1
85344,0.355,0,1
85345,0.27,0,1
85346,0.845,0,1
85347,0.835,0,1
85348,0.455,0,0
85349,0.54,0,1
85350,0.095,0,0
85351,0.635,0,1
85352,0.83,0,1
85353,0.28,0,1
85354,0.98,0,1
85355,0.635,0,1
85356,0.09,0,1
85357,0.2,0,1
85358,0.6,0,1
85359,0.21,0,1
85360,0.505,0,1
85361,0.455,1,1
85362,0.94,0,1
85363,0.66,0,1
85364,0.41,0,1
85365,0.8,0,1
85366,0.835,0,1
85367,0.05,0,0
85368,0.15,0,0
85369,0.245,0,0
85370,0.945,0,1
85371,0.69,0,1
85372,0.49,0,1
85373,0.235,0,0
85374,0.835,1,1
85375,0.59,0,1
85376,0.55,0,1
85377,0.38,1,1
85378,0.55,0,1
85379,0.75,0,1
85380,0.675,0,1
85381,0.09,0,0
85382,0.93,0,1
85383,0.675,0,1
85384,0.71,0,1
85385,0.79,0,1
85386,0.495,0,1
85387,0.24,0,0
85388,0.915,0,1
85389,0.69,0,1
85390,0.54,0,1
85391,0.58,0,1
85392,0.84,0,1
85393,0.57,0,1
85394,0.01,0,0
85395,0.71,1,1
85396,0.9,0,1
85397,0.945,0,0
85398,0.3,0,0
85399,0.99,0,1
85400,0.865,0,1
85401,0.08,0,1
85402,0.01,0,1
85403,0.045,0,0
85404,0.25,0,0
85405,0.3,0,0
85406,0.655,0,1
85407,0.38,0,0
85408,0.525,0,0
85409,0.67,0,1
85410,0.445,0,0
85411,0.77,0,1
85412,0.885,0,1
85413,0.705,0,1
85414,0.915,0,1
85415,0.79,0,1
85416,0.15,0,0
85417,0.36,0,1
85418,0.37,0,1
85419,0.175,0,0
85420,0.745,0,1
85421,0.255,0,1
85422,0.885,0,1
85423,0.655,0,1
85424,0.25,0,0
85425,0.205,0,0
85426,0.405,0,1
85427,0.2,0,1
85428,0.95,0,1
85429,0.695,1,1
85430,0.32,0,1
85431,0.895,0,1
85432,0.855,0,1
85433,0.63,0,1
85434,0.86,0,1
85435,0.055,0,0
85436,0.3,0,1
85437,0.21,0,1
85438,0.46,0,1
85439,0.63,0,1
85440,0.07,0,0
85441,0.63,0,1
85442,0.395,0,0
85443,0.205,0,1
85444,0.945,0,1
85445,0.435,0,1
85446,0.61,0,1
85447,0.31,0,0
85448,0.21,1,0
85449,0.15,0,0
85450,0.37,0,1
85451,0.36,0,1
85452,0.835,0,1
85453,0.41,0,1
85454,0.95,0,1
85455,0.795,1,1
85456,0.54,0,1
85457,0.545,0,0
85458,0.04,0,0
85459,0.835,0,1
85460,0.65,0,1
85461,0.52,0,1
85462,0.42,0,1
85463,0.21,0,0
85464,0.435,0,1
85465,0.05,0,0
85466,0.185,0,0
85467,0.06,0,0
85468,0.09,0,1
85469,0.28,0,0
85470,0.855,0,0
85471,0.37,0,1
85472,0.05,0,0
85473,0.33,0,1
85474,0.18,0,0
85475,0.45,0,1
85476,0.47,0,1
85477,0.56,0,1
85478,0.49,0,1
85479,0.55,0,1
85480,0.605,0,1
85481,0.36,0,1
85482,0.37,0,1
85483,0.29,0,0
85484,0.855,0,1
85485,0.405,0,1
85486,0.035,0,0
85487,0.64,0,1
85488,0.535,0,1
85489,0.285,0,1
85490,0.685,0,0
85491,0.415,0,1
85492,0.675,1,1
85493,0.55,0,1
85494,0.855,0,1
85495,0.35,0,1
85496,0.01,0,0
85497,0.2,0,1
85498,0.06,0,0
85499,0.665,0,1
85500,0.065,0,0
85501,0.735,0,1
85502,0.92,0,1
85503,0.97,0,1
85504,0.23,0,0
85505,0.84,0,1
85506,0.17,0,0
85507,0.11,0,1
85508,0.78,0,1
85509,0.655,0,1
85510,0.375,0,1
85511,0.315,0,1
85512,0.455,0,1
85513,0.215,0,0
85514,0.8,0,1
85515,0.5,0,0
85516,0.975,0,1
85517,0.28,0,1
85518,0.22,0,1
85519,0.22,0,0
85520,0.54,0,1
85521,0.55,0,1
85522,0.31,0,0
85523,0.19,0,0
85524,0.95,0,1
85525,0.12,0,0
85526,0.78,0,1
85527,0.78,0,1
85528,0.815,0,1
85529,0.8,0,1
85530,0.445,0,1
85531,0.895,0,1
85532,0.655,0,1
85533,0.805,0,1
85534,0.685,0,1
85535,0.57,0,1
85536,0.08,0,1
85537,0.945,0,1
85538,0.075,0,0
85539,0.98,0,1
85540,0.68,0,1
85541,0.97,0,1
85542,0.42,0,0
85543,0.39,0,1
85544,0.11,0,0
85545,0.325,0,1
85546,0.175,0,1
85547,0.27,0,1
85548,0.2,0,0
85549,0.155,0,0
85550,0.52,0,1
85551,0.58,0,1
85552,0.09,0,0
85553,0.635,0,1
85554,0.975,0,1
85555,0.55,0,1
85556,0.37,0,1
85557,0.325,0,1
85558,0.315,0,1
85559,0.455,0,1
85560,0.525,1,1
85561,0.42,0,0
85562,0.69,0,1
85563,0.385,0,0
85564,0.11,0,0
85565,0.26,0,0
85566,0.655,0,1
85567,0.14,0,0
85568,0.585,0,1
85569,0.56,0,1
85570,0.11,0,0
85571,0.795,0,1
85572,0.635,0,1
85573,0.685,0,1
85574,0.66,0,1
85575,0.9,0,1
85576,0.205,0,0
85577,0.78,0,1
85578,0.73,0,1
85579,0.73,0,1
85580,0.45,0,1
85581,0.29,0,0
85582,0.98,0,1
85583,0.12,0,0
85584,0.255,0,1
85585,0.435,0,1
85586,0.21,0,1
85587,0.16,0,0
85588,0.435,0,1
85589,0.7,0,1
85590,0.075,0,0
85591,0.8,0,1
85592,0.12,0,0
85593,0.735,0,1
85594,0.535,0,1
85595,0.43,0,1
85596,0.27,0,1
85597,0.2,0,0
85598,0.535,0,1
85599,0.67,0,1
85600,0.895,0,1
85601,0.805,0,1
85602,0.03,0,0
85603,0.945,0,1
85604,0.47,0,0
85605,0.67,1,1
85606,0.795,0,1
85607,0.44,0,0
85608,0.37,0,1
85609,0.945,0,1
85610,0.95,0,1
85611,0.35,0,0
85612,0.425,0,1
85613,0.49,0,1
85614,0.875,0,1
85615,0.9,0,1
85616,0.66,1,1
85617,0.935,0,1
85618,0.845,0,1
85619,0.345,0,1
85620,0.93,0,1
85621,0.915,0,1
85622,0.57,0,1
85623,0.565,0,1
85624,0.79,0,1
85625,0.09,0,0
85626,0.63,0,1
85627,0.37,0,1
85628,0.03,0,0
85629,0.865,0,1
85630,0.865,0,1
85631,0.785,0,1
85632,0.98,0,1
85633,0.985,0,1
85634,0.085,0,0
85635,0.3,0,1
85636,0.15,0,0
85637,0.31,0,0
85638,0.325,0,0
85639,0.63,1,1
85640,0.78,0,1
85641,0.19,0,0
85642,0.755,0,1
85643,0.01,0,0
85644,0.16,0,0
85645,0.965,0,1
85646,0.6,0,1
85647,0.7,0,1
85648,0.845,0,1
85649,0.81,0,1
85650,0.745,0,1
85651,0.1,0,0
85652,0.545,0,1
85653,0.33,0,1
85654,0.145,0,1
85655,0.55,0,1
85656,0.58,0,1
85657,0.33,0,1
85658,0.77,0,1
85659,0.565,0,1
85660,0.26,0,1
85661,0.3,0,1
85662,0.865,0,1
85663,0.27,0,1
85664,0.25,0,0
85665,0.95,0,1
85666,0.385,0,1
85667,0.35,0,1
85668,0.765,0,1
85669,0.295,0,0
85670,0.195,0,1
85671,0.95,0,1
85672,0.41,0,1
85673,0.395,0,1
85674,0.37,0,0
85675,0.115,0,0
85676,0.05,0,0
85677,0.92,0,1
85678,0.55,0,1
85679,0.84,0,1
85680,0.11,0,0
85681,0.265,0,0
85682,0.64,0,1
85683,0.385,0,1
85684,0.06,0,1
85685,0.945,0,1
85686,0.855,0,1
85687,0.75,0,1
85688,0.48,0,1
85689,0.07,0,0
85690,0.84,0,1
85691,0.67,0,1
85692,0.94,0,1
85693,0.125,0,0
85694,0.28,0,1
85695,0.985,0,1
85696,0.29,0,1
85697,0.075,0,0
85698,0.005,0,0
85699,0.37,0,1
85700,0.855,0,1
85701,0.465,0,1
85702,0.78,0,1
85703,0.17,0,0
85704,0.81,0,1
85705,0.385,0,1
85706,0.12,0,0
85707,0.62,0,1
85708,0.865,0,1
85709,0.12,0,0
85710,0.84,0,1
85711,0.47,0,1
85712,0.54,0,1
85713,0.57,0,1
85714,0.105,0,0
85715,0.29,0,1
85716,0.84,0,1
85717,0.66,0,1
85718,0.885,0,1
85719,0.67,0,1
85720,0.875,0,1
85721,0.35,0,1
85722,0.885,0,1
85723,0.48,0,1
85724,0.07,0,0
85725,0.04,0,0
85726,0.35,0,1
85727,0.125,0,0
85728,0.69,0,1
85729,0.895,0,1
85730,0.605,0,1
85731,0.915,0,1
85732,0.94,0,1
85733,0.36,0,1
85734,0.945,0,1
85735,0.805,0,1
85736,0.12,1,0
85737,0.265,0,1
85738,0.13,0,0
85739,0.93,0,1
85740,0.885,0,1
85741,0.3,0,1
85742,0.785,0,1
85743,0.445,0,1
85744,0.2,0,0
85745,0.08,0,0
85746,0.585,1,1
85747,0.745,0,1
85748,0.61,0,0
85749,0.6,0,1
85750,0.99,0,1
85751,0.865,0,1
85752,0.025,0,0
85753,0.825,0,1
85754,0.895,0,1
85755,0.2,0,0
85756,0.665,0,1
85757,0.81,0,1
85758,0.92,0,1
85759,0.29,0,0
85760,0.45,0,1
85761,0.665,0,1
85762,0.745,0,1
85763,0.75,0,1
85764,0.94,0,1
85765,0.39,0,1
85766,0.55,0,1
85767,0.52,0,1
85768,0.975,0,1
85769,0.01,0,0
85770,0.51,0,1
85771,0.665,0,1
85772,0.185,0,0
85773,0.26,0,0
85774,0.57,0,1
85775,0.275,0,0
85776,0.31,0,1
85777,0.37,0,0
85778,0.57,0,1
85779,0.23,0,0
85780,0.86,0,1
85781,0.79,0,1
85782,0.115,0,0
85783,0.415,0,0
85784,0.96,0,1
85785,0.605,0,1
85786,0.4,0,1
85787,0.66,0,1
85788,0.655,0,1
85789,0.865,0,1
85790,0.745,0,1
85791,0.03,0,1
85792,0.79,0,1
85793,0.55,0,1
85794,0.41,0,1
85795,0.78,0,1
85796,0.915,0,1
85797,0.99,0,1
85798,0.885,0,1
85799,0.85,0,1
85800,0.76,0,1
85801,0.945,0,1
85802,0.065,0,1
85803,0.175,0,0
85804,0.065,0,0
85805,0.225,0,0
85806,0.635,0,1
85807,0.985,0,1
85808,0.98,0,1
85809,0.22,0,0
85810,0.53,0,0
85811,0.065,0,0
85812,0.16,0,0
85813,0.35,0,1
85814,0.65,0,1
85815,0.18,0,1
85816,0.45,0,1
85817,0.72,0,1
85818,0.5,0,1
85819,0.945,0,1
85820,0.2,0,0
85821,0.43,0,1
85822,0.895,0,1
85823,0.54,0,1
85824,0.15,0,0
85825,0.33,0,0
85826,0.515,0,1
85827,0.43,0,1
85828,0.35,0,1
85829,0.515,0,0
85830,0.98,0,1
85831,0.345,0,1
85832,0.575,0,1
85833,0.885,0,1
85834,0.88,0,1
85835,0.9,0,1
85836,0.36,0,0
85837,0.55,0,1
85838,0.35,0,1
85839,0.565,0,1
85840,0.64,0,1
85841,0.88,0,1
85842,0.895,0,1
85843,0.34,0,1
85844,0.36,0,0
85845,0.94,0,1
85846,0.83,0,1
85847,0.37,0,1
85848,0.97,0,1
85849,0.225,0,1
85850,0.72,0,1
85851,0.945,0,1
85852,0.56,0,1
85853,0.31,0,1
85854,0.04,0,0
85855,0.94,0,1
85856,0.08,0,0
85857,0.2,0,1
85858,0.73,0,1
85859,0.39,0,0
85860,0.27,0,0
85861,0.84,0,1
85862,0.76,0,1
85863,0.6,0,1
85864,0.315,0,0
85865,0.755,0,1
85866,0.095,0,0
85867,0.345,0,1
85868,0.515,0,1
85869,0.2,0,1
85870,0.555,1,1
85871,0.885,0,1
85872,0.435,0,1
85873,0.89,0,1
85874,0.135,0,0
85875,0.3,0,1
85876,0.875,0,1
85877,0.345,0,0
85878,0.665,0,1
85879,0.865,0,1
85880,0.565,0,1
85881,0.765,1,1
85882,0.88,0,1
85883,0.975,0,0
85884,0.985,0,1
85885,0.555,0,1
85886,0.895,0,1
85887,0.38,0,1
85888,0.355,0,1
85889,0.38,0,0
85890,0.675,0,1
85891,0.72,0,1
85892,0.975,0,1
85893,0.2,0,1
85894,0.865,0,1
85895,0.17,0,0
85896,0.675,0,1
85897,0.475,0,1
85898,0.425,0,1
85899,0.98,0,1
85900,0.095,0,0
85901,0.175,0,0
85902,0.09,0,0
85903,0.54,0,1
85904,0.345,0,1
85905,0.765,0,1
85906,0.755,0,0
85907,0.35,0,1
85908,0.62,0,1
85909,0.87,0,1
85910,0.11,0,0
85911,0.46,0,0
85912,0.22,0,0
85913,0.99,0,1
85914,0.175,0,0
85915,0.015,0,0
85916,0.21,0,0
85917,0.64,0,1
85918,0.99,0,1
85919,0.665,0,1
85920,0.37,0,1
85921,0.08,0,0
85922,0.555,0,1
85923,0.815,1,1
85924,0.2,0,0
85925,0.51,0,0
85926,0.21,0,0
85927,0.18,0,1
85928,0.76,0,1
85929,0.47,0,1
85930,0.24,0,1
85931,0.75,0,1
85932,0.82,0,1
85933,0.69,0,1
85934,0.695,0,1
85935,0.3,0,1
85936,0.295,0,1
85937,0.985,0,1
85938,0.41,0,1
85939,0.61,0,1
85940,0.985,0,1
85941,0.635,0,1
85942,0.215,0,1
85943,0.6,0,1
85944,0.745,0,1
85945,0.31,0,1
85946,0.73,0,1
85947,0.72,0,1
85948,0.03,0,0
85949,0.49,0,1
85950,0.675,0,1
85951,0.625,0,1
85952,0.06,0,0
85953,0.695,0,1
85954,0.415,0,0
85955,0.145,0,1
85956,0.72,0,1
85957,0.96,0,1
85958,0.235,0,1
85959,0.285,0,0
85960,0.55,0,1
85961,0.285,0,1
85962,0.84,0,1
85963,0.585,0,1
85964,0.945,0,1
85965,0.055,0,0
85966,0.12,0,0
85967,0.915,0,1
85968,0.96,0,1
85969,0.645,0,1
85970,0.855,0,1
85971,0.98,0,1
85972,0.05,0,0
85973,0.05,0,1
85974,0.385,0,1
85975,0.7,0,1
85976,0.825,0,1
85977,0.77,0,1
85978,0.81,0,1
85979,0.81,0,1
85980,0.22,0,0
85981,0.615,0,1
85982,0.89,0,1
85983,0.735,0,1
85984,0.22,0,1
85985,0.45,0,1
85986,0.78,0,1
85987,0.52,0,1
85988,0.23,0,1
85989,0.745,0,1
85990,0.03,0,0
85991,0.615,0,1
85992,0.455,0,1
85993,0.72,0,1
85994,0.145,0,0
85995,0.07,0,0
85996,0.19,0,0
85997,0.115,0,0
85998,0.105,0,0
85999,0.73,0,1
86000,0.385,0,1
86001,0.6,0,1
86002,0.42,0,1
86003,0.135,0,0
86004,0.63,0,1
86005,0.81,0,1
86006,0.965,0,1
86007,0.15,0,0
86008,0.335,0,1
86009,0.675,0,1
86010,0.21,0,1
86011,0.315,0,1
86012,0.295,0,1
86013,0.255,0,0
86014,0.03,0,0
86015,0.295,0,1
86016,0.075,0,0
86017,0.01,0,0
86018,0.93,0,1
86019,0.88,0,1
86020,0.75,0,1
86021,0.51,0,1
86022,0.7,0,1
86023,0.35,0,1
86024,0.44,0,1
86025,0.545,0,1
86026,0.4,1,1
86027,0.875,0,1
86028,0.91,0,1
86029,0.535,0,1
86030,0.02,0,0
86031,0.41,0,1
86032,0.64,0,1
86033,0.985,0,1
86034,0.865,0,1
86035,0.705,0,1
86036,0.51,0,1
86037,0.57,0,1
86038,0.33,0,1
86039,0.865,0,0
86040,0.885,0,1
86041,0.2,0,1
86042,0.56,0,1
86043,0.45,0,1
86044,0.72,0,1
86045,0.125,0,1
86046,0.975,0,1
86047,0.06,0,0
86048,0.31,0,1
86049,0.81,0,1
86050,0.01,0,0
86051,0.045,0,0
86052,0.95,1,1
86053,0.98,0,1
86054,0.5,0,1
86055,0.33,0,1
86056,0.55,0,1
86057,0.24,0,0
86058,0.865,0,1
86059,0.29,0,1
86060,0.765,0,1
86061,0.055,0,0
86062,0.015,0,0
86063,0.6,0,1
86064,0.915,0,1
86065,0.09,0,0
86066,0.35,0,1
86067,0.72,0,1
86068,0.225,0,1
86069,0.49,0,1
86070,0.01,0,0
86071,0.985,0,1
86072,0.695,0,1
86073,0.17,0,1
86074,0.525,0,0
86075,0.62,0,1
86076,0.405,0,0
86077,0.545,0,0
86078,0.15,0,1
86079,0.855,0,1
86080,0.115,0,0
86081,0.235,0,1
86082,0.325,0,1
86083,0.855,0,1
86084,0.49,0,1
86085,0.81,0,1
86086,0.595,0,1
86087,0.73,0,1
86088,0.635,0,0
86089,0.97,0,1
86090,0.96,0,1
86091,0.315,0,0
86092,0.495,0,1
86093,0.245,0,0
86094,0.22,0,0
86095,0.845,0,1
86096,0.95,0,1
86097,0.45,0,1
86098,0.24,0,0
86099,0.24,0,0
86100,0.48,0,1
86101,0.73,0,1
86102,0.34,0,0
86103,0.075,0,1
86104,0.415,0,0
86105,0.245,0,0
86106,0.27,0,0
86107,0.625,0,1
86108,0.635,0,1
86109,0.27,0,1
86110,0.56,0,1
86111,0.945,0,1
86112,0.855,0,1
86113,0.07,0,0
86114,0.455,0,1
86115,0.47,0,1
86116,0.78,0,1
86117,0.11,0,1
86118,0.59,0,1
86119,0.545,0,1
86120,0.58,0,1
86121,0.06,0,0
86122,0.435,0,0
86123,0.15,0,0
86124,0.025,0,0
86125,0.24,0,1
86126,0.355,0,1
86127,0.52,0,1
86128,0.12,0,0
86129,0.93,0,1
86130,0.085,0,0
86131,0.41,0,1
86132,0.95,0,1
86133,0.73,0,1
86134,0.71,0,0
86135,0.58,0,1
86136,0.07,0,0
86137,0.5,0,1
86138,0.375,0,0
86139,0.815,0,1
86140,0.555,0,1
86141,0.8,0,1
86142,0.225,0,0
86143,0.875,0,1
86144,0.005,0,0
86145,0.265,0,1
86146,0.565,0,1
86147,0.11,0,0
86148,0.125,0,0
86149,0.48,0,1
86150,0.79,0,1
86151,0.035,0,0
86152,0.585,0,1
86153,0.88,0,1
86154,0.745,0,0
86155,0.1,0,0
86156,0.515,0,1
86157,0.405,0,0
86158,0.29,1,0
86159,0.04,0,0
86160,0.935,0,1
86161,0.265,0,1
86162,0.625,0,1
86163,0.87,0,1
86164,0.43,0,1
86165,0.2,0,1
86166,0.77,1,1
86167,0.635,0,1
86168,0.435,0,1
86169,0.39,0,1
86170,0.795,0,1
86171,0.92,0,1
86172,0.935,0,1
86173,0.855,0,1
86174,0.37,0,0
86175,0.055,0,0
86176,0.875,0,1
86177,0.475,0,1
86178,0.8,0,1
86179,0.96,0,1
86180,0.425,0,1
86181,0.2,0,0
86182,0.74,0,1
86183,0.3,0,0
86184,0.06,0,0
86185,0.72,0,1
86186,0.78,0,1
86187,0.59,0,1
86188,0.235,0,0
86189,0.745,0,1
86190,0.09,1,0
86191,0.29,0,1
86192,0.195,0,1
86193,0.295,0,0
86194,0.755,0,1
86195,0.7,0,0
86196,0.56,0,1
86197,0.055,0,0
86198,0.765,0,1
86199,0.87,0,1
86200,0.125,0,1
86201,0.08,0,0
86202,0.415,0,1
86203,0.12,0,1
86204,0.58,0,1
86205,0.1,0,0
86206,0.33,0,0
86207,0.56,0,1
86208,0.96,0,1
86209,0.57,0,1
86210,0.28,0,0
86211,0.835,0,1
86212,0.63,0,1
86213,0.965,0,1
86214,0.365,0,1
86215,0.945,0,1
86216,0.27,0,0
86217,0.33,0,1
86218,0.985,0,1
86219,0.975,0,1
86220,0.035,0,0
86221,0.755,0,1
86222,0.225,0,1
86223,0.54,0,0
86224,0.58,0,1
86225,0.065,0,1
86226,0.405,0,1
86227,0.315,0,0
86228,0.7,0,1
86229,0.89,0,1
86230,0.16,0,0
86231,0.845,0,1
86232,0.28,0,1
86233,0.46,1,1
86234,0.52,0,0
86235,0.58,0,1
86236,0.63,0,1
86237,0.47,0,1
86238,0.235,0,0
86239,0.2,0,1
86240,0.345,0,0
86241,0.17,0,0
86242,0.535,0,1
86243,0.015,0,0
86244,0.81,0,1
86245,0.26,0,0
86246,0.225,0,1
86247,0.105,0,1
86248,0.145,0,0
86249,0.335,1,0
86250,0.55,1,1
86251,0.05,0,0
86252,0.945,0,1
86253,0.295,0,1
86254,0.14,0,0
86255,0.76,0,1
86256,0.155,0,0
86257,0.325,0,1
86258,0.45,0,1
86259,0.55,0,1
86260,0.93,0,1
86261,0.57,0,1
86262,0.49,0,1
86263,0.895,0,1
86264,0.12,0,1
86265,0.825,0,1
86266,0.075,0,0
86267,0.56,0,1
86268,0.96,0,1
86269,0.815,0,1
86270,0.56,0,1
86271,0.465,0,1
86272,0.57,0,1
86273,0.93,0,1
86274,0.125,0,0
86275,0.745,0,1
86276,0.575,0,1
86277,0.43,0,1
86278,0.51,0,1
86279,0.455,0,1
86280,0.35,0,1
86281,0.815,0,1
86282,0.36,0,1
86283,0.56,0,1
86284,0.905,0,1
86285,0.47,0,1
86286,0.05,0,0
86287,0.49,0,1
86288,0.4,0,1
86289,0.51,0,1
86290,0.95,0,1
86291,0.585,0,1
86292,0.39,0,1
86293,0.93,0,1
86294,0.635,0,1
86295,0.78,0,1
86296,0.73,0,1
86297,0.6,0,1
86298,0.78,0,1
86299,0.56,0,1
86300,0.515,0,1
86301,0.21,0,0
86302,0.3,0,0
86303,0.02,0,0
86304,0.44,0,0
86305,0.665,0,1
86306,0.35,0,0
86307,0.08,0,0
86308,0.425,0,1
86309,0.065,0,0
86310,0.39,0,1
86311,0.895,0,1
86312,0.64,0,1
86313,0.29,0,0
86314,0.21,0,0
86315,0.62,0,0
86316,0.945,0,0
86317,0.14,0,0
86318,0.08,0,0
86319,0.11,0,0
86320,0.41,0,1
86321,0.04,0,0
86322,0.965,0,1
86323,0.635,0,1
86324,0.8,0,1
86325,0.3,0,0
86326,0.1,0,0
86327,0.025,0,0
86328,0.03,0,1
86329,0.12,0,0
86330,0.355,0,0
86331,0.495,0,1
86332,0.455,0,1
86333,0.405,0,1
86334,0.81,0,0
86335,0.805,0,1
86336,0.96,0,1
86337,0.115,0,1
86338,0.98,0,1
86339,0.3,0,1
86340,0.695,0,1
86341,0.9,0,1
86342,0.33,0,1
86343,0.45,0,1
86344,0.295,0,0
86345,0.67,0,1
86346,0.065,0,0
86347,0.08,0,0
86348,0.615,0,1
86349,0.77,0,1
86350,0.68,0,1
86351,0.345,0,1
86352,0.95,0,1
86353,0.095,0,0
86354,0.945,0,1
86355,0.835,0,1
86356,0.515,0,1
86357,0.295,0,1
86358,0.885,0,1
86359,0.215,0,0
86360,0.02,0,0
86361,0.48,0,0
86362,0.675,0,1
86363,0.165,0,1
86364,0.39,0,0
86365,0.595,0,1
86366,0.53,0,1
86367,0.55,0,1
86368,0.29,0,0
86369,0.615,0,1
86370,0.56,0,1
86371,0.44,0,1
86372,0.285,0,0
